"No.","Time","Source","Destination","Protocol","Length","Info"
"1","2014-08-10 12:28:36,719938","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"2","2014-08-10 12:28:37,426752","fe80::f2de:f1ff:fe6c:7c3e","ff02::2","ICMPv6","62","Router Solicitation"
"3","2014-08-10 12:28:37,962575","Plugable_ff:3b:67","Broadcom_72:00:3c","ARP","60","Who has 10.5.1.1? Tell 10.5.1.103"
"4","2014-08-10 12:28:37,962593","Broadcom_72:00:3c","Plugable_ff:3b:67","ARP","60","10.5.1.1 is at 00:10:18:72:00:3c"
"5","2014-08-10 12:28:38,733217","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"6","2014-08-10 12:28:40,754646","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"7","2014-08-10 12:28:42,771830","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"8","2014-08-10 12:28:44,792777","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"9","2014-08-10 12:28:46,802474","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"10","2014-08-10 12:28:47,426656","fe80::f2de:f1ff:fe6c:7c3e","ff02::2","ICMPv6","62","Router Solicitation"
"11","2014-08-10 12:28:48,827480","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"12","2014-08-10 12:28:50,845666","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"13","2014-08-10 12:28:51,322010","10.5.1.105","10.5.1.1","DHCP","342","DHCP Request  - Transaction ID 0x701f973a"
"14","2014-08-10 12:28:51,327953","10.5.1.1","10.5.1.105","DHCP","363","DHCP ACK      - Transaction ID 0x701f973a"
"15","2014-08-10 12:28:52,870106","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"16","2014-08-10 12:28:53,179506","Plugable_ff:3b:67","Broadcom_72:00:3c","ARP","60","Who has 10.5.1.1? Tell 10.5.1.103"
"17","2014-08-10 12:28:53,179523","Broadcom_72:00:3c","Plugable_ff:3b:67","ARP","60","10.5.1.1 is at 00:10:18:72:00:3c"
"18","2014-08-10 12:28:54,886227","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"19","2014-08-10 12:28:56,281086","WistronI_8e:f8:49","Broadcom_72:00:3c","ARP","60","Who has 10.5.1.1? Tell 10.5.1.107"
"20","2014-08-10 12:28:56,281174","Broadcom_72:00:3c","WistronI_8e:f8:49","ARP","60","10.5.1.1 is at 00:10:18:72:00:3c"
"21","2014-08-10 12:28:56,333451","Broadcom_72:00:3c","Apple_a5:4b:dc","ARP","60","Who has 10.5.1.105? Tell 10.5.1.1"
"22","2014-08-10 12:28:56,333784","Apple_a5:4b:dc","Broadcom_72:00:3c","ARP","60","10.5.1.105 is at 00:25:00:a5:4b:dc"
"23","2014-08-10 12:28:56,916690","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
