"No.","Time","Source","Destination","Protocol","Length","Info"
"1","2014-08-08 13:30:29,886756","10.5.1.1","10.5.1.106","DNS","294","Standard query response 0xcb12 A cdn.api.twitter.com CNAME platform.twitter.com.tw.map.fastly.net A 199.96.57.6 NS ns2.p04.dynect.net NS ns3.p04.dynect.net NS ns4.p04.dynect.net NS ns1.p04.dynect.net A 208.78.70.4 A 204.13.250.4 A 208.78.71.4 A 204.13.251.4"
"2","2014-08-08 13:30:30,170299","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"3","2014-08-08 13:30:30,263896","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
"4","2014-08-08 13:30:30,264195","10.5.1.107","50.19.128.88","TCP","66","33110  >  443 [ACK] Seq=102 Ack=102 Win=331 Len=0 TSval=916948 TSecr=1889888891"
"5","2014-08-08 13:30:30,551392","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"6","2014-08-08 13:30:30,571898","10.5.19.2","10.5.1.2","TCP","74","40467  >  4444 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM TSval=1170383 TSecr=0 WS=16"
"7","2014-08-08 13:30:30,572345","10.5.1.2","10.5.19.2","TCP","74","4444  >  40467 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1735396 TSecr=1170133 WS=128"
"8","2014-08-08 13:30:30,619968","10.5.1.103","50.19.128.88","TLSv1.2","167","Application Data"
"9","2014-08-08 13:30:30,710970","50.19.128.88","10.5.1.103","TLSv1.2","167","Application Data"
"10","2014-08-08 13:30:30,711536","10.5.1.103","50.19.128.88","TCP","66","55792  >  443 [ACK] Seq=102 Ack=102 Win=8185 Len=0 TSval=1004347900 TSecr=1889889003"
"11","2014-08-08 13:30:31,144225","10.5.1.108","50.19.128.88","TLSv1.2","167","Application Data"
"12","2014-08-08 13:30:31,239164","50.19.128.88","10.5.1.108","TLSv1.2","167","Application Data"
"13","2014-08-08 13:30:31,239614","10.5.1.108","50.19.128.88","TCP","66","49312  >  443 [ACK] Seq=102 Ack=102 Win=8185 Len=0 TSval=471729053 TSecr=1889889134"
"14","2014-08-08 13:30:31,457461","10.5.3.2","10.5.1.2","TCP","74","38912  >  4444 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=1064506 TSecr=0 WS=128"
"15","2014-08-08 13:30:31,457860","10.5.1.2","10.5.3.2","TCP","74","4444  >  38912 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1735573 TSecr=1064506 WS=128"
"16","2014-08-08 13:30:31,458359","10.5.3.2","10.5.1.2","TCP","66","38912  >  4444 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=1064506 TSecr=1735573"
"17","2014-08-08 13:30:31,479126","10.5.3.2","10.5.1.2","TCP","135","38912  >  4444 [PSH, ACK] Seq=1 Ack=1 Win=29312 Len=69 TSval=1064512 TSecr=1735573"
"18","2014-08-08 13:30:31,479638","10.5.1.2","10.5.3.2","TCP","66","4444  >  38912 [ACK] Seq=1 Ack=70 Win=14592 Len=0 TSval=1735577 TSecr=1064512"
"19","2014-08-08 13:30:31,479975","10.5.3.2","10.5.1.2","TCP","1514","38912  >  4444 [ACK] Seq=70 Ack=1 Win=29312 Len=1448 TSval=1064512 TSecr=1735573"
"20","2014-08-08 13:30:31,480473","10.5.1.2","10.5.3.2","TCP","66","4444  >  38912 [ACK] Seq=1 Ack=1518 Win=17408 Len=0 TSval=1735577 TSecr=1064512"
"21","2014-08-08 13:30:31,480630","10.5.1.2","10.5.3.2","TCP","66","4444  >  38912 [RST, ACK] Seq=1 Ack=1518 Win=17408 Len=0 TSval=1735577 TSecr=1064512"
"22","2014-08-08 13:30:31,480675","10.5.3.2","10.5.1.2","TCP","252","38912  >  4444 [PSH, ACK] Seq=1518 Ack=1 Win=29312 Len=186 TSval=1064512 TSecr=1735577"
"23","2014-08-08 13:30:31,480780","10.5.3.2","10.5.1.2","TCP","66","38912  >  4444 [FIN, ACK] Seq=1704 Ack=1 Win=29312 Len=0 TSval=1064512 TSecr=1735577"
"24","2014-08-08 13:30:31,481121","10.5.1.2","10.5.3.2","TCP","60","4444  >  38912 [RST] Seq=1 Win=0 Len=0"
"25","2014-08-08 13:30:31,481139","10.5.1.2","10.5.3.2","TCP","60","4444  >  38912 [RST] Seq=1 Win=0 Len=0"
"26","2014-08-08 13:30:31,562487","10.5.9.2","10.5.1.2","TCP","74","45998  >  8888 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=1064532 TSecr=0 WS=128"
"27","2014-08-08 13:30:31,562836","10.5.1.2","10.5.9.2","TCP","74","8888  >  45998 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1735594 TSecr=1064532 WS=128"
"28","2014-08-08 13:30:31,563286","10.5.9.2","10.5.1.2","TCP","66","45998  >  8888 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=1064533 TSecr=1735594"
"29","2014-08-08 13:30:31,567330","10.5.9.2","10.5.1.2","TCP","157","45998  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=29312 Len=91 TSval=1064534 TSecr=1735594"
"30","2014-08-08 13:30:31,567781","10.5.1.2","10.5.9.2","TCP","66","8888  >  45998 [ACK] Seq=1 Ack=92 Win=14592 Len=0 TSval=1735595 TSecr=1064534"
"31","2014-08-08 13:30:31,569625","10.5.9.2","10.5.1.2","TCP","1283","45998  >  8888 [PSH, ACK] Seq=92 Ack=1 Win=29312 Len=1217 TSval=1064534 TSecr=1735595"
"32","2014-08-08 13:30:31,570175","10.5.1.2","10.5.9.2","TCP","66","8888  >  45998 [ACK] Seq=1 Ack=1309 Win=17408 Len=0 TSval=1735595 TSecr=1064534"
"33","2014-08-08 13:30:31,610779","10.5.1.110","10.5.1.1","DNS","87","Standard query 0x0a9f A scorebot.defcon.legitbs.net"
"34","2014-08-08 13:30:31,610798","10.5.1.110","10.5.1.1","DNS","87","Standard query 0x3302 AAAA scorebot.defcon.legitbs.net"
"35","2014-08-08 13:30:31,611012","10.5.1.1","10.5.1.110","DNS","138","Standard query response 0x3302 AAAA scorebot.defcon.legitbs.net SOA defcon-ns.legitbs.net"
"36","2014-08-08 13:30:31,611019","10.5.1.1","10.5.1.110","DNS","170","Standard query response 0x0a9f A scorebot.defcon.legitbs.net A 10.3.1.5 NS localhost A 127.0.0.1 AAAA ::1"
"37","2014-08-08 13:30:31,611361","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460"
"38","2014-08-08 13:30:31,611660","10.3.1.5","10.5.1.110","TCP","60","443  >  57062 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460"
"39","2014-08-08 13:30:31,611860","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [ACK] Seq=1 Ack=1 Win=14600 Len=0"
"40","2014-08-08 13:30:31,612659","10.5.1.110","10.3.1.5","TLSv1.2","358","Client Hello"
"41","2014-08-08 13:30:31,612958","10.3.1.5","10.5.1.110","TCP","60","443  >  57062 [ACK] Seq=1 Ack=305 Win=30016 Len=0"
"42","2014-08-08 13:30:31,620153","10.3.1.5","10.5.1.110","TLSv1.2","2972","Server Hello, Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
"43","2014-08-08 13:30:31,620546","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [ACK] Seq=305 Ack=2919 Win=18980 Len=0"
"44","2014-08-08 13:30:31,626305","10.5.1.110","10.3.1.5","TCP","1514","57062  >  443 [ACK] Seq=305 Ack=2919 Win=18980 Len=1460 [TCP segment of a reassembled PDU]"
"45","2014-08-08 13:30:31,626388","10.5.1.110","10.3.1.5","TLSv1.2","1289","Certificate, Client Key Exchange, Certificate Verify, Change Cipher Spec, Encrypted Handshake Message"
"46","2014-08-08 13:30:31,626686","10.3.1.5","10.5.1.110","TCP","60","443  >  57062 [ACK] Seq=2919 Ack=3000 Win=35040 Len=0"
"47","2014-08-08 13:30:31,629882","10.3.1.5","10.5.1.110","TLSv1.2","1640","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"48","2014-08-08 13:30:31,630231","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [ACK] Seq=3000 Ack=4505 Win=23360 Len=0"
"49","2014-08-08 13:30:31,630530","10.5.1.110","10.3.1.5","TLSv1.2","269","Application Data"
"50","2014-08-08 13:30:31,663489","10.5.1.2","10.5.9.2","TCP","113","8888  >  45998 [PSH, ACK] Seq=1 Ack=1309 Win=17408 Len=47 TSval=1735614 TSecr=1064534"
"51","2014-08-08 13:30:31,668342","10.3.1.5","10.5.1.110","TCP","60","443  >  57062 [ACK] Seq=4505 Ack=3215 Win=37960 Len=0"
"52","2014-08-08 13:30:31,674721","10.5.9.2","10.5.1.2","TCP","66","45998  >  8888 [ACK] Seq=1309 Ack=48 Win=29312 Len=0 TSval=1064561 TSecr=1735614"
"53","2014-08-08 13:30:31,699913","10.5.9.2","10.5.1.2","TCP","66","45998  >  8888 [FIN, ACK] Seq=1309 Ack=48 Win=29312 Len=0 TSval=1064567 TSecr=1735614"
"54","2014-08-08 13:30:31,719885","10.3.1.5","10.5.1.110","TLSv1.2","1061","Application Data, Application Data, Application Data"
"55","2014-08-08 13:30:31,720286","10.3.1.5","10.5.1.110","TLSv1.2","1343","Application Data, Application Data"
"56","2014-08-08 13:30:31,720584","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [ACK] Seq=3215 Ack=6801 Win=29200 Len=0"
"57","2014-08-08 13:30:31,729671","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [FIN, ACK] Seq=3215 Ack=6801 Win=29200 Len=0"
"58","2014-08-08 13:30:31,730320","10.3.1.5","10.5.1.110","TCP","60","443  >  57062 [FIN, ACK] Seq=6801 Ack=3216 Win=37960 Len=0"
"59","2014-08-08 13:30:31,730518","10.5.1.110","10.3.1.5","TCP","60","57062  >  443 [ACK] Seq=3216 Ack=6802 Win=29200 Len=0"
"60","2014-08-08 13:30:31,735877","10.5.1.2","10.5.9.2","TCP","66","8888  >  45998 [ACK] Seq=48 Ack=1310 Win=17408 Len=0 TSval=1735629 TSecr=1064567"
"61","2014-08-08 13:30:31,805147","10.5.1.108","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"62","2014-08-08 13:30:31,805163","fe80::426c:8fff:fe37:7edb","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"63","2014-08-08 13:30:31,920878","10.5.1.2","10.5.19.2","TCP","74","[TCP Retransmission] 4444  >  40467 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1735666 TSecr=1170133 WS=128"
"64","2014-08-08 13:30:31,940078","10.5.1.103","74.125.224.165","TLSv1.2","358","Application Data"
"65","2014-08-08 13:30:31,940183","10.5.1.103","74.125.224.165","TLSv1.2","107","Application Data"
"66","2014-08-08 13:30:31,940827","10.5.1.103","74.125.224.165","TCP","1484","55966  >  443 [ACK] Seq=334 Ack=1 Win=8192 Len=1418 TSval=1004349112 TSecr=1964882192 [TCP segment of a reassembled PDU]"
"67","2014-08-08 13:30:31,940983","10.5.1.103","74.125.224.165","TCP","1484","55966  >  443 [ACK] Seq=1752 Ack=1 Win=8192 Len=1418 TSval=1004349112 TSecr=1964882192 [TCP segment of a reassembled PDU]"
"68","2014-08-08 13:30:31,940990","10.5.1.103","74.125.224.165","TLSv1.2","119","Application Data"
"69","2014-08-08 13:30:31,952707","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=1 Ack=293 Win=670 Len=0 TSval=1964904143 TSecr=1004349112"
"70","2014-08-08 13:30:31,952857","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=1 Ack=334 Win=670 Len=0 TSval=1964904143 TSecr=1004349112"
"71","2014-08-08 13:30:31,952864","74.125.224.165","10.5.1.103","TLSv1.2","107","Application Data"
"72","2014-08-08 13:30:31,953575","10.5.1.103","74.125.224.165","TCP","1484","55966  >  443 [ACK] Seq=3223 Ack=1 Win=8192 Len=1418 TSval=1004349125 TSecr=1964904143 [TCP segment of a reassembled PDU]"
"73","2014-08-08 13:30:31,953593","10.5.1.103","74.125.224.165","TLSv1.2","108","Application Data"
"74","2014-08-08 13:30:31,953597","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=42 Win=8189 Len=0 TSval=1004349125 TSecr=1964904143"
"75","2014-08-08 13:30:31,953665","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=42 Ack=3223 Win=642 Len=0 TSval=1964904144 TSecr=1004349112"
"76","2014-08-08 13:30:31,964906","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=42 Ack=4683 Win=642 Len=0 TSval=1964904156 TSecr=1004349125"
"77","2014-08-08 13:30:31,993541","74.125.224.165","10.5.1.103","TLSv1.2","135","Application Data"
"78","2014-08-08 13:30:31,993792","74.125.224.165","10.5.1.103","TLSv1.2","1466","Application Data"
"79","2014-08-08 13:30:31,993800","74.125.224.165","10.5.1.103","TLSv1.2","1466","Application Data"
"80","2014-08-08 13:30:31,993805","74.125.224.165","10.5.1.103","TLSv1.2","1466","Application Data"
"81","2014-08-08 13:30:31,993810","74.125.224.165","10.5.1.103","TLSv1.2","131","Application Data"
"82","2014-08-08 13:30:31,993814","74.125.224.165","10.5.1.103","TLSv1.2","107","Application Data"
"83","2014-08-08 13:30:31,994041","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=111 Win=8187 Len=0 TSval=1004349165 TSecr=1964904185"
"84","2014-08-08 13:30:31,994390","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=1511 Win=8104 Len=0 TSval=1004349165 TSecr=1964904185"
"85","2014-08-08 13:30:31,994495","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=2911 Win=8017 Len=0 TSval=1004349165 TSecr=1964904185"
"86","2014-08-08 13:30:31,994590","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=4311 Win=7929 Len=0 TSval=1004349165 TSecr=1964904185"
"87","2014-08-08 13:30:31,994640","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=4376 Win=7925 Len=0 TSval=1004349165 TSecr=1964904185"
"88","2014-08-08 13:30:31,994695","10.5.1.103","74.125.224.165","TCP","66","[TCP Window Update] 55966  >  443 [ACK] Seq=4683 Ack=4376 Win=8192 Len=0 TSval=1004349165 TSecr=1964904185"
"89","2014-08-08 13:30:31,994789","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=4683 Ack=4417 Win=8189 Len=0 TSval=1004349165 TSecr=1964904185"
"90","2014-08-08 13:30:31,995638","10.5.1.103","74.125.224.165","TLSv1.2","107","Application Data"
"91","2014-08-08 13:30:31,998350","10.5.1.103","74.125.224.165","TLSv1.2","358","Application Data"
"92","2014-08-08 13:30:31,998935","10.5.1.103","74.125.224.165","TCP","1484","55966  >  443 [ACK] Seq=5016 Ack=4417 Win=8192 Len=1418 TSval=1004349169 TSecr=1964904185 [TCP segment of a reassembled PDU]"
"93","2014-08-08 13:30:31,998982","10.5.1.103","74.125.224.165","TLSv1.2","726","Application Data"
"94","2014-08-08 13:30:32,010065","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=4417 Ack=5016 Win=670 Len=0 TSval=1964904201 TSecr=1004349166"
"95","2014-08-08 13:30:32,011162","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=4417 Ack=7094 Win=642 Len=0 TSval=1964904202 TSecr=1004349169"
"96","2014-08-08 13:30:32,066775","10.5.1.2","10.5.9.2","TCP","120","8888  >  45998 [PSH, ACK] Seq=48 Ack=1310 Win=17408 Len=54 TSval=1735695 TSecr=1064567"
"97","2014-08-08 13:30:32,067566","10.5.9.2","10.5.1.2","TCP","60","45998  >  8888 [RST] Seq=1310 Win=0 Len=0"
"98","2014-08-08 13:30:32,077602","74.125.224.165","10.5.1.103","TLSv1.2","132","Application Data"
"99","2014-08-08 13:30:32,077618","74.125.224.165","10.5.1.103","TLSv1.2","434","Application Data"
"100","2014-08-08 13:30:32,077622","74.125.224.165","10.5.1.103","TLSv1.2","107","Application Data"
"101","2014-08-08 13:30:32,077999","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=7094 Ack=4483 Win=8187 Len=0 TSval=1004349247 TSecr=1964904269"
"102","2014-08-08 13:30:32,078006","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=7094 Ack=4851 Win=8169 Len=0 TSval=1004349247 TSecr=1964904269"
"103","2014-08-08 13:30:32,078101","10.5.1.103","74.125.224.165","TCP","66","55966  >  443 [ACK] Seq=7094 Ack=4892 Win=8166 Len=0 TSval=1004349247 TSecr=1964904269"
"104","2014-08-08 13:30:32,078900","10.5.1.103","74.125.224.165","TLSv1.2","107","Application Data"
"105","2014-08-08 13:30:32,100762","10.5.1.110","50.19.128.88","TLSv1.2","167","Application Data"
"106","2014-08-08 13:30:32,129315","74.125.224.165","10.5.1.103","TCP","66","443  >  55966 [ACK] Seq=4892 Ack=7135 Win=670 Len=0 TSval=1964904321 TSecr=1004349247"
"107","2014-08-08 13:30:32,194709","50.19.128.88","10.5.1.110","TLSv1.2","167","Application Data"
"108","2014-08-08 13:30:32,194959","10.5.1.110","50.19.128.88","TCP","66","42228  >  443 [ACK] Seq=102 Ack=102 Win=331 Len=0 TSval=1145044 TSecr=1889889373"
"109","2014-08-08 13:30:32,295715","10.5.1.2","50.19.128.88","TLSv1.2","199","Application Data"
"110","2014-08-08 13:30:32,387665","50.19.128.88","10.5.1.2","TLSv1.2","199","Application Data"
"111","2014-08-08 13:30:32,388115","10.5.1.2","50.19.128.88","TCP","66","59338  >  443 [ACK] Seq=134 Ack=134 Win=331 Len=0 TSval=1735759 TSecr=1889889422"
"112","2014-08-08 13:30:32,561882","Cisco_45:7e:30","PVST+","STP","64","RST. Root = 32768/501/70:ca:9b:45:7e:00  Cost = 0  Port = 0x8030"
"113","2014-08-08 13:30:32,576114","10.5.19.2","10.5.1.2","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 40467  >  4444 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM TSval=1170884 TSecr=0 WS=16"
"114","2014-08-08 13:30:32,576611","10.5.1.2","10.5.19.2","TCP","74","[TCP Retransmission] 4444  >  40467 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1735797 TSecr=1170133 WS=128"
"115","2014-08-08 13:30:32,920869","10.5.1.2","10.5.8.2","TCP","74","4444  >  40407 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=1735866 TSecr=1162630 WS=128"
"116","2014-08-08 13:30:33,170674","10.5.1.107","50.19.128.88","TLSv1.2","167","Application Data"
"117","2014-08-08 13:30:33,265092","50.19.128.88","10.5.1.107","TLSv1.2","167","Application Data"
